date,temperature,humidity,pressure,label,cos_hour,sin_hour,cos_month,sin_month,temp_gradient,humid_gradient,press_gradient,elevation,latitude,longitude
2024-11-24 16:30:00+00:00,20.75,74.24750518798828,1013.9027709960938,genuine,-0.5000000000000004,-0.8660254037844384,0.8660254037844384,-0.5000000000000004,-1.1499996185302734,9.556831359863281,0.0947265625,11.0,22.56263,88.36304
2024-11-24 17:30:00+00:00,20.100000381469727,79.78800201416016,1013.50048828125,genuine,-0.25881904510252063,-0.9659258262890683,0.8660254037844384,-0.5000000000000004,-0.6499996185302734,5.540496826171875,-0.40228271484375,11.0,22.56263,88.36304
2024-11-24 18:30:00+00:00,20.049999237060547,79.27500915527344,1013.0010986328125,genuine,-1.8369701987210297e-16,-1.0,0.8660254037844384,-0.5000000000000004,-0.05000114440917969,-0.5129928588867188,-0.4993896484375,11.0,22.56263,88.36304
2024-11-24 19:30:00+00:00,19.5,83.34033203125,1012.4992065429688,genuine,0.2588190451025203,-0.9659258262890684,0.8660254037844384,-0.5000000000000004,-0.5499992370605469,4.0653228759765625,-0.50189208984375,11.0,22.56263,88.36304
2024-11-24 20:30:00+00:00,19.149999618530273,85.17543029785156,1012.1980590820312,genuine,0.5000000000000001,-0.8660254037844386,0.8660254037844384,-0.5000000000000004,-0.35000038146972656,1.8350982666015625,-0.3011474609375,11.0,22.56263,88.36304
2024-11-24 21:30:00+00:00,18.799999237060547,85.41029357910156,1012.2962036132812,genuine,0.7071067811865474,-0.7071067811865477,0.8660254037844384,-0.5000000000000004,-0.35000038146972656,0.23486328125,0.09814453125,11.0,22.56263,88.36304
2024-11-24 22:30:00+00:00,18.799999237060547,79.09772491455078,1012.6957397460938,genuine,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.0,-6.312568664550781,0.3995361328125,11.0,22.56263,88.36304
2024-11-24 23:30:00+00:00,18.200000762939453,79.5235824584961,1013.1925048828125,genuine,0.9659258262890681,-0.25881904510252157,0.8660254037844384,-0.5000000000000004,-0.5999984741210938,0.4258575439453125,0.49676513671875,11.0,22.56263,88.36304
2024-11-25 00:30:00+00:00,19.450000762939453,75.47053527832031,1013.8970947265625,genuine,1.0,0.0,0.8660254037844384,-0.5000000000000004,1.25,-4.053047180175781,0.70458984375,11.0,22.56263,88.36304
2024-11-25 01:30:00+00:00,20.5,72.327880859375,1014.6010131835938,genuine,0.9659258262890683,0.25881904510252074,0.8660254037844384,-0.5000000000000004,1.0499992370605469,-3.1426544189453125,0.70391845703125,11.0,22.56263,88.36304
2024-11-25 02:30:00+00:00,22.200000762939453,65.80207061767578,1015.1076049804688,genuine,0.8660254037844387,0.49999999999999994,0.8660254037844384,-0.5000000000000004,1.7000007629394531,-6.525810241699219,0.506591796875,11.0,22.56263,88.36304
2024-11-25 03:30:00+00:00,24.299999237060547,57.59184646606445,1014.9170532226562,genuine,0.7071067811865476,0.7071067811865475,0.8660254037844384,-0.5000000000000004,2.0999984741210938,-8.210224151611328,-0.1905517578125,11.0,22.56263,88.36304
2024-11-25 04:30:00+00:00,25.950000762939453,49.1041259765625,1014.3247680664062,genuine,0.5000000000000001,0.8660254037844386,0.8660254037844384,-0.5000000000000004,1.6500015258789062,-8.487720489501953,-0.59228515625,11.0,22.56263,88.36304
2024-11-25 05:30:00+00:00,27.100000381469727,42.72470474243164,1013.4310302734375,genuine,0.25881904510252074,0.9659258262890683,0.8660254037844384,-0.5000000000000004,1.1499996185302734,-6.379421234130859,-0.89373779296875,11.0,22.56263,88.36304
2024-11-25 06:30:00+00:00,27.649999618530273,40.0413703918457,1012.1349487304688,genuine,6.123233995736766e-17,1.0,0.8660254037844384,-0.5000000000000004,0.5499992370605469,-2.6833343505859375,-1.29608154296875,11.0,22.56263,88.36304
2024-11-25 07:30:00+00:00,27.850000381469727,39.83591079711914,1011.0372314453125,genuine,-0.25881904510252063,0.9659258262890683,0.8660254037844384,-0.5000000000000004,0.20000076293945312,-0.2054595947265625,-1.09771728515625,11.0,22.56263,88.36304
2024-11-25 08:30:00+00:00,27.700000762939453,40.3179817199707,1010.5371704101562,genuine,-0.4999999999999998,0.8660254037844387,0.8660254037844384,-0.5000000000000004,-0.14999961853027344,0.4820709228515625,-0.50006103515625,11.0,22.56263,88.36304
2024-11-25 09:30:00+00:00,27.200000762939453,41.11051940917969,1010.5349731445312,genuine,-0.7071067811865475,0.7071067811865476,0.8660254037844384,-0.5000000000000004,-0.5,0.7925376892089844,-0.002197265625,11.0,22.56263,88.36304
2024-11-25 10:30:00+00:00,25.950000762939453,44.83537673950195,1010.8291625976562,genuine,-0.8660254037844387,0.49999999999999994,0.8660254037844384,-0.5000000000000004,-1.25,3.7248573303222656,0.294189453125,11.0,22.56263,88.36304
2024-11-25 11:30:00+00:00,24.75,48.784420013427734,1011.323486328125,genuine,-0.9659258262890682,0.258819045102521,0.8660254037844384,-0.5000000000000004,-1.2000007629394531,3.9490432739257812,0.49432373046875,11.0,22.56263,88.36304
2024-11-25 12:30:00+00:00,23.75,53.8609504699707,1012.118408203125,genuine,-1.0,1.2246467991473532e-16,0.8660254037844384,-0.5000000000000004,-1.0,5.076530456542969,0.794921875,11.0,22.56263,88.36304
2024-11-25 13:30:00+00:00,23.100000381469727,58.611637115478516,1013.214111328125,genuine,-0.9659258262890683,-0.2588190451025208,0.8660254037844384,-0.5000000000000004,-0.6499996185302734,4.7506866455078125,1.095703125,11.0,22.56263,88.36304
2024-11-25 14:30:00+00:00,22.700000762939453,60.43772506713867,1013.4119262695312,genuine,-0.8660254037844388,-0.4999999999999997,0.8660254037844384,-0.5000000000000004,-0.39999961853027344,1.8260879516601562,0.19781494140625,11.0,22.56263,88.36304
2024-11-25 15:30:00+00:00,21.850000381469727,65.72834014892578,1013.6083374023438,genuine,-0.7071067811865479,-0.7071067811865471,0.8660254037844384,-0.5000000000000004,-0.8500003814697266,5.290615081787109,0.1964111328125,11.0,22.56263,88.36304
2024-11-25 16:30:00+00:00,21.350000381469727,66.47412109375,1013.6060180664062,genuine,-0.5000000000000004,-0.8660254037844384,0.8660254037844384,-0.5000000000000004,-0.5,0.7457809448242188,-0.0023193359375,11.0,22.56263,88.36304
2024-11-25 17:30:00+00:00,20.5,70.04013061523438,1013.4025268554688,genuine,-0.25881904510252063,-0.9659258262890683,0.8660254037844384,-0.5000000000000004,-0.8500003814697266,3.566009521484375,-0.2034912109375,11.0,22.56263,88.36304
2024-11-25 18:30:00+00:00,20.049999237060547,71.55215454101562,1012.9012451171875,genuine,-1.8369701987210297e-16,-1.0,0.8660254037844384,-0.5000000000000004,-0.4500007629394531,1.51202392578125,-0.50128173828125,11.0,22.56263,88.36304
2024-11-25 19:30:00+00:00,19.649999618530273,68.97593688964844,1012.4998168945312,genuine,0.2588190451025203,-0.9659258262890684,0.8660254037844384,-0.5000000000000004,-0.39999961853027344,-2.5762176513671875,-0.40142822265625,11.0,22.56263,88.36304
2024-11-25 20:30:00+00:00,19.5,69.17076110839844,1011.8001098632812,genuine,0.5000000000000001,-0.8660254037844386,0.8660254037844384,-0.5000000000000004,-0.14999961853027344,0.19482421875,-0.69970703125,11.0,22.56263,88.36304
2024-11-25 21:30:00+00:00,19.399999618530273,71.20117950439453,1011.6000366210938,genuine,0.7071067811865474,-0.7071067811865477,0.8660254037844384,-0.5000000000000004,-0.10000038146972656,2.0304183959960938,-0.2000732421875,11.0,22.56263,88.36304
2024-11-25 22:30:00+00:00,19.100000381469727,73.96624755859375,1011.6983032226562,genuine,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,-0.2999992370605469,2.7650680541992188,0.0982666015625,11.0,22.56263,88.36304
2024-11-25 23:30:00+00:00,18.5,78.54690551757812,1012.2949829101562,genuine,0.9659258262890681,-0.25881904510252157,0.8660254037844384,-0.5000000000000004,-0.6000003814697266,4.580657958984375,0.5966796875,11.0,22.56263,88.36304
2024-11-26 00:30:00+00:00,18.950000762939453,81.6952896118164,1013.19580078125,genuine,1.0,0.0,0.8660254037844384,-0.5000000000000004,0.4500007629394531,3.1483840942382812,0.90081787109375,11.0,22.56263,88.36304
2024-11-26 01:30:00+00:00,20.100000381469727,76.54930114746094,1013.9998168945312,genuine,0.9659258262890683,0.25881904510252074,0.8660254037844384,-0.5000000000000004,1.1499996185302734,-5.145988464355469,0.80401611328125,11.0,22.56263,88.36304
2024-11-26 02:30:00+00:00,21.799999237060547,68.2959213256836,1014.5067749023438,genuine,0.8660254037844387,0.49999999999999994,0.8660254037844384,-0.5000000000000004,1.6999988555908203,-8.253379821777344,0.5069580078125,11.0,22.56263,88.36304
2024-11-26 03:30:00+00:00,23.850000381469727,60.317047119140625,1014.8153076171875,genuine,0.7071067811865476,0.7071067811865475,0.8660254037844384,-0.5000000000000004,2.0500011444091797,-7.978874206542969,0.30853271484375,11.0,22.56263,88.36304
2024-11-26 04:30:00+00:00,25.549999237060547,53.62510681152344,1013.8238525390625,genuine,0.5000000000000001,0.8660254037844386,0.8660254037844384,-0.5000000000000004,1.6999988555908203,-6.6919403076171875,-0.991455078125,11.0,22.56263,88.36304
2024-11-26 05:30:00+00:00,26.75,46.688175201416016,1012.6304931640625,genuine,0.25881904510252074,0.9659258262890683,0.8660254037844384,-0.5000000000000004,1.2000007629394531,-6.936931610107422,-1.193359375,11.0,22.56263,88.36304
2024-11-26 06:30:00+00:00,27.350000381469727,43.9197998046875,1011.5343627929688,genuine,6.123233995736766e-17,1.0,0.8660254037844384,-0.5000000000000004,0.6000003814697266,-2.7683753967285156,-1.09613037109375,11.0,22.56263,88.36304
2024-11-26 07:30:00+00:00,27.549999237060547,42.7099494934082,1010.5365600585938,genuine,-0.25881904510252063,0.9659258262890683,0.8660254037844384,-0.5000000000000004,0.1999988555908203,-1.2098503112792969,-0.997802734375,11.0,22.56263,88.36304
2024-11-26 08:30:00+00:00,27.450000762939453,42.40565490722656,1009.8367919921875,genuine,-0.4999999999999998,0.8660254037844387,0.8660254037844384,-0.5000000000000004,-0.09999847412109375,-0.3042945861816406,-0.69976806640625,11.0,22.56263,88.36304
2024-11-26 09:30:00+00:00,27.25,41.124420166015625,1009.53662109375,genuine,-0.7071067811865475,0.7071067811865476,0.8660254037844384,-0.5000000000000004,-0.20000076293945312,-1.2812347412109375,-0.3001708984375,11.0,22.56263,88.36304
2024-11-26 10:30:00+00:00,26.450000762939453,44.68050003051758,1009.9326171875,genuine,-0.8660254037844387,0.49999999999999994,0.8660254037844384,-0.5000000000000004,-0.7999992370605469,3.556079864501953,0.39599609375,11.0,22.56263,88.36304
2024-11-26 11:30:00+00:00,24.950000762939453,57.74864959716797,1010.6253662109375,genuine,-0.9659258262890682,0.258819045102521,0.8660254037844384,-0.5000000000000004,-1.5,13.06814956665039,0.6927490234375,11.0,22.56263,88.36304
2024-11-26 12:30:00+00:00,24.649999618530273,61.862030029296875,1011.3232421875,genuine,-1.0,1.2246467991473532e-16,0.8660254037844384,-0.5000000000000004,-0.3000011444091797,4.113380432128906,0.6978759765625,11.0,22.56263,88.36304
2024-11-26 13:30:00+00:00,23.700000762939453,59.323570251464844,1012.1181030273438,genuine,-0.9659258262890683,-0.2588190451025208,0.8660254037844384,-0.5000000000000004,-0.9499988555908203,-2.5384597778320312,0.79486083984375,11.0,22.56263,88.36304
2024-11-26 14:30:00+00:00,22.649999618530273,63.2105827331543,1012.2134399414062,genuine,-0.8660254037844388,-0.4999999999999997,0.8660254037844384,-0.5000000000000004,-1.0500011444091797,3.887012481689453,0.0953369140625,11.0,22.56263,88.36304
2024-11-26 15:30:00+00:00,21.850000381469727,68.52462768554688,1012.609619140625,genuine,-0.7071067811865479,-0.7071067811865471,0.8660254037844384,-0.5000000000000004,-0.7999992370605469,5.314044952392578,0.39617919921875,11.0,22.56263,88.36304
2024-11-26 16:30:00+00:00,21.549999237060547,68.24613952636719,1012.8079833984375,genuine,-0.5000000000000004,-0.8660254037844384,0.8660254037844384,-0.5000000000000004,-0.3000011444091797,-0.2784881591796875,0.1983642578125,11.0,22.56263,88.36304
2024-11-26 17:30:00+00:00,21.549999237060547,67.16000366210938,1012.7081298828125,genuine,-0.25881904510252063,-0.9659258262890683,0.8660254037844384,-0.5000000000000004,0.0,-1.0861358642578125,-0.099853515625,11.0,22.56263,88.36304
2024-11-26 18:30:00+00:00,20.75,70.99411010742188,1012.4046630859375,genuine,-1.8369701987210297e-16,-1.0,0.8660254037844384,-0.5000000000000004,-0.7999992370605469,3.8341064453125,-0.303466796875,11.0,22.56263,88.36304
2024-11-26 19:30:00+00:00,19.799999237060547,80.00109100341797,1011.9011840820312,genuine,0.2588190451025203,-0.9659258262890684,0.8660254037844384,-0.5000000000000004,-0.9500007629394531,9.006980895996094,-0.50347900390625,11.0,22.56263,88.36304
2024-11-26 20:30:00+00:00,19.299999237060547,83.05231475830078,1011.2998046875,genuine,0.5000000000000001,-0.8660254037844386,0.8660254037844384,-0.5000000000000004,-0.5,3.0512237548828125,-0.60137939453125,11.0,22.56263,88.36304
2024-11-26 21:30:00+00:00,18.799999237060547,82.46410369873047,1011.0977783203125,genuine,0.7071067811865474,-0.7071067811865477,0.8660254037844384,-0.5000000000000004,-0.5,-0.5882110595703125,-0.2020263671875,11.0,22.56263,88.36304
2024-11-26 22:30:00+00:00,18.549999237060547,77.54727172851562,1011.2965087890625,genuine,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,-0.25,-4.916831970214844,0.19873046875,11.0,22.56263,88.36304
2024-11-26 23:30:00+00:00,18.100000381469727,77.4787368774414,1011.8936157226562,genuine,0.9659258262890681,-0.25881904510252157,0.8660254037844384,-0.5000000000000004,-0.4499988555908203,-0.06853485107421875,0.59710693359375,11.0,22.56263,88.36304
2024-11-27 00:30:00+00:00,19.100000381469727,77.13298034667969,1012.697021484375,genuine,1.0,0.0,0.8660254037844384,-0.5000000000000004,1.0,-0.34575653076171875,0.80340576171875,11.0,22.56263,88.36304
2024-11-27 01:30:00+00:00,20.450000762939453,73.7232666015625,1013.7017822265625,genuine,0.9659258262890683,0.25881904510252074,0.8660254037844384,-0.5000000000000004,1.3500003814697266,-3.4097137451171875,1.0047607421875,11.0,22.56263,88.36304
2024-11-27 02:30:00+00:00,22.649999618530273,63.2105827331543,1014.4107055664062,genuine,0.8660254037844387,0.49999999999999994,0.8660254037844384,-0.5000000000000004,2.1999988555908203,-10.512683868408203,0.70892333984375,11.0,22.56263,88.36304
2024-11-27 03:30:00+00:00,24.850000381469727,54.48945236206055,1014.12060546875,genuine,0.7071067811865476,0.7071067811865475,0.8660254037844384,-0.5000000000000004,2.200000762939453,-8.72113037109375,-0.29010009765625,11.0,22.56263,88.36304
2024-11-27 04:30:00+00:00,26.700000762939453,44.31459045410156,1013.1295776367188,genuine,0.5000000000000001,0.8660254037844386,0.8660254037844384,-0.5000000000000004,1.8500003814697266,-10.174861907958984,-0.99102783203125,11.0,22.56263,88.36304
2024-11-27 05:30:00+00:00,27.75,37.64793395996094,1011.6358032226562,genuine,0.25881904510252074,0.9659258262890683,0.8660254037844384,-0.5000000000000004,1.0499992370605469,-6.666656494140625,-1.4937744140625,11.0,22.56263,88.36304
